tender_id,department,estimated_cost,participating_bidders,bid_amounts,winning_bidder,winning_bid,tender_date,location,winning_bidder_normalized,bidders_normalized,bid_deviation,bid_deviation_zscore,bid_above_estimate,win_margin,bid_variance,bid_coefficient_variation,complementary_bid_score,dept_hhi,temporal_anomaly_score,bidder_set_repetition,iso_forest_score,lof_score,statistical_score,anomaly_score,is_anomaly,bid_gap_anomaly,price_anomaly_score
T00049,Water Supply,8805083,"Global Infrastructure Corp,Global Projects Ltd,Prime Solutions Ltd,Tech Projects LTD","10895769,11204480,6930951,10272442",Prime Solutions Ltd,6930951.286243639,2024-08-24 15:29:58.932842,North,prime solutions,"['global infrastructure', 'global projects', 'prime solutions', 'tech projects']",-0.21284656984566314,-0.5358733904615584,0,880508.3,2906307990871.25,0.17349941467778685,0.17365227772254158,0.056640625,0.5420496496745608,0.5,0.9559079065269221,0.3034495246144437,0.1752587186291715,0.5323851758831171,False,0.0,0.14046554223377455
T00050,PWD,1359935,"Global Constructions Inc,Royal Services Inc,Elite Infrastructure Corp,Crown Projects Corp,Crown Engineering Ltd,Crown Engineering Inc,Prime Engineering Inc,United Projects PVT LTD","1347149,1360522,1357586,1369715,1355123,1348766,1349471,1366284",Global Constructions Inc,1347149.0856621787,2025-02-10 15:29:58.932842,Northwest,global constructions,"['global constructions', 'royal services', 'elite infrastructure', 'crown projects', 'crown engineering', 'crown engineering', 'prime engineering', 'united projects']",-0.009401856954796593,0.8998295815993188,0,135993.5,60677782.0,0.00574103733898808,0.0013025769932981165,0.05197378448407254,1.0,0.5,0.0,0.1035309548001613,0.10232893606624192,0.061818068196616935,False,0.4506678739960799,0.29608112855585106
T00051,Energy,145660,"Best Services Inc,Best Projects PVT LTD,United Projects Corp,Prime Solutions Ltd,Global Constructions LTD,Crown Engineering Ltd,Crown Services Corp,Crown Solutions Corp","151514,143170,147535,146861,143220,143241,148495,144927",Best Projects PVT LTD,143170.74638028032,2024-11-09 15:29:58.932842,Central,best projects,"['best services', 'best projects', 'united projects', 'prime solutions', 'global constructions', 'crown engineering', 'crown services', 'crown solutions']",-0.017089479745432342,0.8455782681502476,0,14566.0,8013944.484375,0.019373691802800512,0.006797591567897272,0.05463728191000919,1.0,0.5,0.0,0.03338296680432642,0.10267690202914899,0.037353263888801495,False,0.1589642810422608,0.3245153502232392
T00052,Health,720639,"United Constructions Inc,Crown Constructions Ltd,Prime Constructions LTD,Prime Engineering PVT LTD,Crown Projects Corp,Best Projects Corp,United Solutions PVT LTD","630991,945922,479490,986481,678356,719981,628709",Prime Constructions LTD,479490.0442913259,2025-04-17 15:29:58.932842,South,prime constructions,"['united constructions', 'crown constructions', 'prime constructions', 'prime engineering', 'crown projects', 'best projects', 'united solutions']",-0.33463211914519486,-1.3953102005849922,0,72063.90000000001,28251547610.77551,0.23206903617750507,0.11250902238460918,0.05903319224771664,0.5975207837405138,0.5,0.5636324171846975,0.19493318664437534,0.26989381958570385,0.36115303709583635,False,0.05197856100263076,0.46723495450722574
T00053,PWD,465129,"Tech Services LTD,Best Projects PVT LTD,Global Engineering Corp","429549,467905,469706",Tech Services LTD,411896.6438564187,2025-06-22 15:29:58.932842,Central,tech services,"['tech services', 'best projects', 'global engineering']",-0.11444643559868611,0.15853327748344354,0,46512.9,343001220.6666667,0.04063962988748618,0.0408211926981016,0.05197378448407254,0.5751902266524166,0.5,0.5021938982420989,0.17400402630394038,0.04476841613780077,0.2729710725376689,False,0.08264889969062239,0.06898905221048564
T00054,Water Supply,1046951,"Crown Solutions LTD,Global Infrastructure Inc,Global Projects PVT LTD,Tech Projects LTD,Global Infrastructure Corp,Prime Engineering PVT LTD","1065726,977498,1147306,1061637,1274537,1150972",Global Infrastructure Inc,977498.89562852,2025-06-22 15:29:58.932842,Central,global infrastructure,"['crown solutions', 'global infrastructure', 'global projects', 'tech projects', 'global infrastructure', 'prime engineering']",-0.06633749274940273,0.4980365815996542,0,104695.1,8657790023.666666,0.0836044571710284,0.04123627001929818,0.056640625,0.8050239874851736,0.5,0.08259668544329446,0.09723030117907976,0.096950973685626,0.0913070230114022,False,0.2145036570658051,0.17203546946477485
T00055,Energy,542470,"Global Services Inc,Global Projects PVT LTD,Global Solutions Corp,Global Constructions Inc,Prime Solutions Ltd,Tech Solutions PVT LTD,United Solutions PVT LTD","497574,786919,689671,780044,530567,659442,405679",United Solutions PVT LTD,405679.27831423125,2025-09-16 15:29:58.932842,South,united solutions,"['global services', 'global projects', 'global solutions', 'global constructions', 'prime solutions', 'tech solutions', 'united solutions']",-0.25216274021746593,-0.8133263743743351,0,54247.0,18398805998.77551,0.21828002074288538,0.07927326704796324,0.05463728191000919,0.7850971188783237,0.5,0.019495259989197114,0.07378424226023808,0.1895540264163201,0.0810110953908422,False,0.2614177831833001,0.2897120497986661
T00056,Water Supply,1620706,"Global Projects PVT LTD,Best Services Inc,Elite Infrastructure PVT LTD,Tech Infrastructure LTD","1608939,1611199,1626129,1593331",Tech Infrastructure LTD,1593331.2797014788,2025-07-13 15:29:58.932842,South,tech infrastructure,"['global projects', 'best services', 'elite infrastructure', 'tech infrastructure']",-0.016890614521400685,0.8469816538127444,0,162070.6,135130780.75,0.007220684635088602,0.0038109425173288233,0.056640625,0.6408477644810241,0.5,0.2331307031434926,0.34370909173704467,0.09778628169666631,0.23799703378952924,False,0.4375874982143714,0.20905913654261538
T00057,Education,834841,"Royal Infrastructure LTD,Best Projects Inc,Global Engineering Corp,Crown Engineering Inc","1214970,697538,921152,641105",Crown Engineering Inc,641105.8950440561,2024-10-30 15:29:58.932842,East,crown engineering,"['royal infrastructure', 'best projects', 'global engineering', 'crown engineering']",-0.23206227887219708,-0.6714780477054691,0,83484.1,50937509791.6875,0.2598085312339716,0.08792495572023,0.04711111111111112,0.5188029035191078,0.5,0.9621335905315529,0.32945292661363346,0.19051983428534155,0.5477919190987283,False,0.5495321202668424,0.2435974466253291
T00058,Energy,7799354,"Elite Infrastructure PVT LTD,Global Engineering Inc,Best Services Inc","9874235,7100788,5536784",Best Services Inc,5536784.980837034,2024-10-26 15:29:58.932842,Northeast,best services,"['elite infrastructure', 'global engineering', 'best services']",-0.29009697715515487,-1.0810270972902292,0,779935.4,3216844216802.889,0.23901541591000833,0.04044349681343111,0.05463728191000919,1.0,0.5,0.2114526663626181,0.05139109141659116,0.2132670928289497,0.1558847217480916,False,0.8393781908029128,0.368820779481421
T00059,Energy,3810122,"Best Projects PVT LTD,United Projects Corp,Best Projects Ltd,Global Engineering Inc,Elite Infrastructure PVT LTD,Crown Services Corp","3723831,4880386,2769801,3379697,3814119,3846091",Best Projects Ltd,2769801.557841128,2025-05-02 15:29:58.932842,East,best projects,"['best projects', 'united projects', 'best projects', 'global engineering', 'elite infrastructure', 'crown services']",-0.2730412417657156,-0.960665306406839,0,381012.2,398080270967.47217,0.16889572735735853,0.09245350146324306,0.05463728191000919,1.0,0.5,0.06516740501839981,0.026702262951264814,0.19385699920762708,0.08387700384220938,False,0.16622047356975533,0.2808883075205617
T00060,Water Supply,254553,"Global Constructions LTD,Crown Services Corp,Global Services Inc,Crown Constructions Ltd,Elite Services Ltd,Elite Infrastructure Corp,Elite Infrastructure PVT LTD,United Projects Corp","288322,260751,282138,293486,203279,187295,328666,272046",Royal Services Inc,187295.24679566853,2025-10-23 15:29:58.932842,North,royal services,"['global constructions', 'crown services', 'global services', 'crown constructions', 'elite services', 'elite infrastructure', 'elite infrastructure', 'united projects']",-0.264219055380732,-0.8984074131786656,0,25455.300000000003,1951958803.359375,0.1670371750442795,0.07990612701684922,0.056640625,1.0,0.5,0.037452266657301884,0.056937386813853276,0.18213747992911686,0.08044336203004862,False,0.0003915792713441446,0.25700290015903476
T00061,Water Supply,162695,"Crown Solutions LTD,Crown Projects Corp,Crown Solutions Corp,Elite Infrastructure PVT LTD,Tech Solutions PVT LTD,Prime Engineering PVT LTD","205971,164906,245679,231121,154792,197589",Tech Solutions PVT LTD,154792.33627295672,2025-09-06 15:29:58.932842,Northeast,tech solutions,"['crown solutions', 'crown projects', 'crown solutions', 'elite infrastructure', 'tech solutions', 'prime engineering']",-0.04857348859549024,0.6233966029886343,0,16269.5,1061984163.8888888,0.16293261742680412,0.05151091349981094,0.056640625,0.7780166266823162,0.5,0.11246859848227582,0.2893214223002666,0.14074746619649772,0.18143680374712806,False,0.4239867440013926,0.23619123396865238
T00062,PWD,1316421,"Global Projects Ltd,Royal Services Inc,Global Services Ltd,Global Solutions PVT LTD","1730902,1626778,926046,1039006",Global Services Ltd,926046.1507760724,2025-07-14 15:29:58.932842,West,global services,"['global projects', 'royal services', 'global services', 'global solutions']",-0.29654255684460185,-1.126513351443997,0,131642.1,124163517771.0,0.2648026918305421,0.17919282034671433,0.05197378448407254,0.6807563921392009,0.5,0.6918619919264951,0.14690576625115895,0.2731666542195296,0.3964534785133861,False,0.10565055558438063,0.379671385617199
T00063,Housing,23470,"Tech Projects LTD,Royal Infrastructure LTD,Prime Engineering Inc","31696,23820,32506",Royal Infrastructure LTD,23820.39069931416,2024-08-20 15:29:58.932842,West,royal infrastructure,"['tech projects', 'royal infrastructure', 'prime engineering']",0.014929301206397993,1.071533803298356,1,2347.0,15348230.222222224,0.13352395108506263,0.1294843428227101,0.06461538461538462,0.8850014890405382,0.5,0.6842479324187509,1.0,0.20672874278018596,0.6753813586625468,False,0.14348762855559527,0.30571423867608216
T00064,Transport,63083,"Prime Engineering Inc,Best Projects Inc,Elite Solutions PVT LTD,Prime Engineering PVT LTD,Global Engineering Corp,Best Projects PVT LTD,Best Projects Corp","44870,62386,68119,62671,41719,61968,48596",Global Engineering Corp,41719.26028922533,2025-04-11 15:29:58.932842,Central,global engineering,"['prime engineering', 'best projects', 'elite solutions', 'prime engineering', 'global engineering', 'best projects', 'best projects']",-0.3386608073613283,-1.4237405272482961,0,6308.3,92859229.63265307,0.17281433291954534,0.08281732381737981,0.07317073170731707,0.8710322240687359,0.5,0.3665400608682866,0.02690137374327567,0.24340394416211908,0.2168824911979909,False,0.0,0.4460935540025357
T00065,Education,1365282,"Global Engineering Inc,Best Projects PVT LTD,Global Infrastructure Inc,Royal Solutions Inc","1263945,1344969,1346271,1345557",Global Engineering Inc,1263945.232897923,2024-04-24 15:29:58.932842,West,global engineering,"['global engineering', 'best projects', 'global infrastructure', 'royal solutions']",-0.07422405561787009,0.44238135424716274,0,136528.2,1250345508.75,0.02668322657720641,0.029354138675811242,0.04711111111111112,0.8710322240687359,0.5,0.30655746320519733,0.003988459572350578,0.06783260555624619,0.14097709752146317,False,0.0,0.1368247799062396
T00066,Education,95844,"United Projects Corp,Global Solutions Corp,Best Projects Inc,Global Services Inc,Prime Engineering Inc,Royal Infrastructure LTD,Best Projects Ltd,Elite Services Ltd","105663,144566,89913,87652,87146,81420,85705,71945",Elite Services Ltd,74887.7690009596,2025-03-27 15:29:58.932842,Northwest,elite services,"['united projects', 'global solutions', 'best projects', 'global services', 'prime engineering', 'royal infrastructure', 'best projects', 'elite services']",-0.21864937814615837,-0.5768236270390484,0,9584.4,438738168.9375,0.22223660323254926,0.10828643927894621,0.04711111111111112,0.7620430195936976,0.5,0.4302671742149518,0.031090592060495234,0.17426586161928168,0.22655504231197449,False,0.0,0.2630562042856462
T00067,Water Supply,375143,"Elite Solutions PVT LTD,United Projects PVT LTD,Prime Engineering Inc,Global Constructions Inc,Crown Engineering Ltd,United Constructions Inc,Tech Projects LTD,Crown Engineering Inc","367571,378317,415808,477342,444779,331369,323767,421242",Tech Projects LTD,323767.2366334429,2024-10-19 15:29:58.932842,North,tech projects,"['elite solutions', 'united projects', 'prime engineering', 'global constructions', 'crown engineering', 'united constructions', 'tech projects', 'crown engineering']",-0.1369498121157987,-0.0002723463538026532,0,37514.3,2566685182.484375,0.1282514863779667,0.03311956408695029,0.056640625,1.0,0.5,0.0,0.054679125377105724,0.05382061086095041,0.032592846597224605,False,0.39191605991661593,0.04614886197849846
T00068,Health,220013,"Tech Services LTD,Global Constructions LTD,Global Engineering Inc,Best Projects PVT LTD,Global Solutions Corp,Best Services Ltd,Elite Services Inc","172100,194101,141919,260855,180566,221275,267043",Global Engineering Inc,141919.5892423883,2024-11-03 15:29:58.932842,West,global engineering,"['tech services', 'global constructions', 'global engineering', 'best projects', 'global solutions', 'best services', 'elite services']",-0.3549490746347339,-1.5386863196547804,0,22001.300000000003,1858607702.8163264,0.20988219921039622,0.061898764243151154,0.05903319224771664,0.8710322240687359,0.5,0.1575966011099378,0.03264419920739711,0.2615588011128247,0.1398538104447703,False,0.3914600477910051,0.5019540514895401
T00069,Transport,116303,"Tech Services LTD,Elite Services Inc,Elite Infrastructure Corp,Prime Constructions LTD,Prime Projects Inc,Prime Engineering Inc,United Constructions Inc","118166,98898,97056,112035,115196,94061,102035",Prime Engineering Inc,94061.26525119504,2025-11-14 15:29:58.932842,Northeast,prime engineering,"['tech services', 'elite services', 'elite infrastructure', 'prime constructions', 'prime projects', 'prime engineering', 'united constructions']",-0.19123956173791695,-0.3833934104373277,0,11630.300000000001,79247468.81632651,0.08450062605944567,0.025696810184795638,0.07317073170731707,0.6760870402302376,0.5,0.47732663909370754,0.10229870272725305,0.07933174657445018,0.24656813823563414,False,0.3169317097671558,0.11964754531089294
T00070,Water Supply,156768,"Elite Infrastructure PVT LTD,Crown Engineering Ltd,Best Services Inc,Prime Projects Inc,United Constructions Inc","146146,193607,178661,131627,156664",Prime Projects Inc,131627.00217692397,2025-10-14 15:29:58.932842,West,prime projects,"['elite infrastructure', 'crown engineering', 'best services', 'prime projects', 'united constructions']",-0.16037072504003388,-0.1655529959017764,0,15676.800000000001,495352261.2,0.1379470223633303,0.023939807876885107,0.056640625,0.7612717281275443,0.5,0.015756280483264114,0.09852608750699762,0.07235705406915807,0.05887590633804433,False,0.740396009043714,0.07368692730990467
T00071,Health,17607886,"Elite Infrastructure Corp,Royal Services Inc,Crown Solutions LTD,Tech Services LTD,Global Constructions LTD,United Projects PVT LTD,Elite Services Ltd","21568920,16292958,15404604,23277640,13550412,12008219,21255247",United Projects PVT LTD,12008219.261939945,2025-12-06 15:29:58.932842,North,united projects,"['elite infrastructure', 'royal services', 'crown solutions', 'tech services', 'global constructions', 'united projects', 'elite services']",-0.31802038802727683,-1.278081733950597,0,1760788.6,16505783769939.957,0.23054133100114335,0.08233401648207012,0.05903319224771664,0.9308354915638678,0.5,0.23081282154191415,0.15161117453317485,0.24630086404447082,0.20696425571449456,False,0.23295484122164523,0.3604109063422593
